bit,threshold
262,0.10000000149011612
263,0.18700000643730164
264,0.20000000298023224
265,0.10000000149011612
266,0.05000000074505806
267,0.5
268,0.05000000074505806
269,0.25
270,0.30000001192092896
271,0.05000000074505806
272,0.25
273,0.25
274,0.05000000074505806
275,0.25
276,0.5
277,0.10000000149011612
278,0.10000000149011612
279,0.10000000149011612
280,0.25
281,0.20000000298023224
282,0.3499999940395355
283,0.10000000149011612
284,0.18700000643730164
285,0.10000000149011612
286,0.18700000643730164
287,0.05000000074505806
288,0.18700000643730164
289,0.30000001192092896
290,0.05000000074505806
291,0.18700000643730164
292,0.05000000074505806
293,0.05000000074505806
294,0.05000000074505806
295,0.3499999940395355
296,0.18700000643730164
297,0.05000000074505806
298,0.05000000074505806
299,0.25
300,0.5
301,0.10000000149011612
302,0.05000000074505806
303,0.15000000596046448
304,0.25
305,0.5
306,0.05000000074505806
307,0.10000000149011612
308,0.10000000149011612
309,0.10000000149011612
310,0.15000000596046448
311,0.10000000149011612
312,0.25
313,0.05000000074505806
314,0.05000000074505806
315,0.10000000149011612
316,0.10000000149011612
317,0.05000000074505806
318,0.10000000149011612
319,0.25
320,0.05000000074505806
321,0.05000000074505806
322,0.25
323,0.05000000074505806
324,0.30000001192092896
325,0.25
326,0.25
327,0.18700000643730164
328,0.05000000074505806
329,0.15000000596046448
330,0.25
331,0.10000000149011612
332,0.05000000074505806
333,0.25
334,0.18700000643730164
335,0.20000000298023224
336,0.05000000074505806
337,0.10000000149011612
338,0.10000000149011612
339,0.20000000298023224
340,0.5
341,0.25
342,0.05000000074505806
343,0.5
344,0.10000000149011612
345,0.05000000074505806
346,0.25
347,0.25
348,0.5
349,0.05000000074505806
350,0.18700000643730164
351,0.25
352,0.05000000074505806
353,0.25
354,0.18700000643730164
355,0.20000000298023224
356,0.25
357,0.15000000596046448
358,0.10000000149011612
359,0.10000000149011612
360,0.18700000643730164
361,0.25
362,0.25
363,0.15000000596046448
364,0.05000000074505806
365,0.15000000596046448
366,0.18700000643730164
367,0.15000000596046448
368,0.05000000074505806
369,0.10000000149011612
370,0.25
371,0.10000000149011612
372,0.05000000074505806
373,0.05000000074505806
374,0.10000000149011612
375,0.30000001192092896
376,0.15000000596046448
377,0.05000000074505806
378,0.20000000298023224
379,0.15000000596046448
380,0.4000000059604645
381,0.05000000074505806
382,0.25
383,0.18700000643730164
384,0.3499999940395355
385,0.15000000596046448
386,0.05000000074505806
387,0.15000000596046448
388,0.10000000149011612
389,0.4000000059604645
390,0.25
391,0.3499999940395355
392,0.05000000074505806
393,0.10000000149011612
394,0.25
395,0.25
396,0.05000000074505806
397,0.25
398,0.05000000074505806
399,0.05000000074505806
400,0.10000000149011612
401,0.15000000596046448
402,0.05000000074505806
403,0.10000000149011612
404,0.18700000643730164
405,0.25
406,0.4000000059604645
407,0.05000000074505806
408,0.10000000149011612
409,0.5
410,0.18700000643730164
411,0.25
412,0.30000001192092896
413,0.18700000643730164
414,0.25
415,0.25
416,0.30000001192092896
417,0.25
418,0.25
419,0.3499999940395355
420,0.25
421,0.05000000074505806
422,0.10000000149011612
423,0.05000000074505806
424,0.3499999940395355
425,0.15000000596046448
426,0.10000000149011612
427,0.15000000596046448
428,0.5
429,0.05000000074505806
430,0.10000000149011612
431,0.15000000596046448
432,0.15000000596046448
433,0.10000000149011612
434,0.05000000074505806
435,0.30000001192092896
436,0.10000000149011612
437,0.15000000596046448
438,0.18700000643730164
439,0.05000000074505806
440,0.30000001192092896
441,0.25
442,0.10000000149011612
443,0.05000000074505806
444,0.05000000074505806
445,0.10000000149011612
446,0.05000000074505806
447,0.05000000074505806
448,0.05000000074505806
449,0.05000000074505806
450,0.25
451,0.10000000149011612
452,0.25
453,0.15000000596046448
454,0.5
455,0.25
456,0.15000000596046448
457,0.05000000074505806
458,0.20000000298023224
459,0.5
460,0.05000000074505806
461,0.05000000074505806
462,0.5
463,0.25
464,0.25
465,0.15000000596046448
466,0.30000001192092896
467,0.05000000074505806
468,0.15000000596046448
469,0.05000000074505806
470,0.05000000074505806
471,0.15000000596046448
472,0.18700000643730164
473,0.15000000596046448
474,0.4000000059604645
475,0.25
476,0.25
477,0.05000000074505806
478,0.30000001192092896
479,0.10000000149011612
480,0.25
481,0.05000000074505806
482,0.05000000074505806
483,0.15000000596046448
484,0.10000000149011612
485,0.10000000149011612
486,0.5
487,0.25
488,0.05000000074505806
489,0.05000000074505806
490,0.10000000149011612
491,0.4000000059604645
492,0.25
493,0.05000000074505806
494,0.05000000074505806
495,0.15000000596046448
496,0.25
497,0.15000000596046448
498,0.25
499,0.10000000149011612
500,0.05000000074505806
501,0.5
502,0.05000000074505806
503,0.15000000596046448
504,0.25
505,0.15000000596046448
506,0.05000000074505806
507,0.30000001192092896
508,0.05000000074505806
509,0.05000000074505806
510,0.3499999940395355
511,0.30000001192092896
512,0.05000000074505806
513,0.05000000074505806
514,0.5
515,0.05000000074505806
516,0.10000000149011612
517,0.05000000074505806
518,0.25
519,0.15000000596046448
520,0.05000000074505806
521,0.5
522,0.10000000149011612
523,0.05000000074505806
524,0.05000000074505806
525,0.30000001192092896
526,0.30000001192092896
527,0.25
528,0.05000000074505806
529,0.10000000149011612
530,0.05000000074505806
531,0.05000000074505806
532,0.20000000298023224
533,0.25
534,0.18700000643730164
535,0.05000000074505806
536,0.05000000074505806
537,0.25
538,0.25
539,0.30000001192092896
540,0.25
541,0.18700000643730164
542,0.18700000643730164
543,0.10000000149011612
544,0.10000000149011612
545,0.15000000596046448
546,0.05000000074505806
547,0.18700000643730164
548,0.25
549,0.30000001192092896
550,0.05000000074505806
551,0.10000000149011612
552,0.18700000643730164
553,0.30000001192092896
554,0.05000000074505806
555,0.25
556,0.15000000596046448
557,0.15000000596046448
558,0.15000000596046448
559,0.05000000074505806
560,0.05000000074505806
561,0.10000000149011612
562,0.20000000298023224
563,0.10000000149011612
564,0.3499999940395355
565,0.05000000074505806
566,0.25
567,0.05000000074505806
568,0.15000000596046448
569,0.05000000074505806
570,0.10000000149011612
571,0.25
572,0.25
573,0.10000000149011612
574,0.30000001192092896
575,0.15000000596046448
576,0.15000000596046448
577,0.10000000149011612
578,0.05000000074505806
579,0.05000000074505806
580,0.10000000149011612
581,0.10000000149011612
582,0.05000000074505806
583,0.15000000596046448
584,0.05000000074505806
585,0.10000000149011612
586,0.05000000074505806
587,0.05000000074505806
588,0.10000000149011612
589,0.10000000149011612
590,0.25
591,0.05000000074505806
592,0.10000000149011612
593,0.05000000074505806
594,0.30000001192092896
595,0.10000000149011612
596,0.05000000074505806
597,0.18700000643730164
598,0.05000000074505806
599,0.18700000643730164
600,0.05000000074505806
601,0.25
602,0.25
603,0.15000000596046448
604,0.10000000149011612
605,0.05000000074505806
606,0.25
607,0.05000000074505806
608,0.4000000059604645
609,0.18700000643730164
610,0.4000000059604645
611,0.15000000596046448
612,0.05000000074505806
613,0.25
614,0.10000000149011612
615,0.18700000643730164
616,0.15000000596046448
617,0.18700000643730164
618,0.15000000596046448
619,0.10000000149011612
620,0.05000000074505806
621,0.05000000074505806
622,0.20000000298023224
623,0.15000000596046448
624,0.30000001192092896
625,0.18700000643730164
626,0.15000000596046448
627,0.05000000074505806
