mode,alpha_primary,value,mean_tanimoto,median_tanimoto,bit_accuracy,bit_precision,bit_recall,bit_f1,mean_active_bits,mean_target_active_bits
threshold,0.3,0.4,0.2883886186358969,0.2641509473323822,0.9859499461334217,0.5755491963333614,0.3759752879088561,0.45483280436967105,41.71070861816406,63.8514404296875
top_k,0.5,160,0.28782041441430684,0.26875001192092896,0.969422088640675,0.30813848920863307,0.7721385317984774,0.4404899780731129,160.0,63.8514404296875
threshold,0.8,0.05,0.28395510145783337,0.2792207896709442,0.9652834415861471,0.2870206128378647,0.826799887821844,0.42611643502044916,183.93231201171875,63.8514404296875
threshold,0.9,0.04,0.281853015150323,0.26829269528388977,0.962744407291229,0.27358301992555384,0.8397217586968911,0.41270570117511773,195.98236083984375,63.8514404296875
top_k,0.2,96,0.28093089736015653,0.2601625919342041,0.9778415876445741,0.35984679409756865,0.5410260353657262,0.4322174628480272,96.0,63.8514404296875
threshold,1.0,0.03,0.2806366483936146,0.24848484992980957,0.9581880173324844,0.2512251941811456,0.8493810874537285,0.3877606955184475,215.8788604736328,63.8514404296875
top_k,0.2,80,0.28055564965539254,0.25757575035095215,0.9800541993982369,0.38845901381084913,0.48670351658781025,0.4320668710207446,80.0,63.8514404296875
top_k,0.4,160,0.28048858017774775,0.2625698447227478,0.9689430637857415,0.30200697106548335,0.7567740720423909,0.43172485334180344,160.0,63.8514404296875
threshold,0.2,0.125,0.28009502892315197,0.2649572789669037,0.9727360319203578,0.3223071831863145,0.6792428467921077,0.43717206748770054,134.5630340576172,63.8514404296875
threshold,0.3,0.45,0.2800124539157748,0.2545454502105713,0.986413714603135,0.6128050497974159,0.348910251718242,0.4446512680874613,36.354827880859375,63.8514404296875
threshold,0.3,0.1,0.278620003929335,0.26923078298568726,0.9699398442012813,0.3065756595485675,0.7356937898205725,0.4327975054368993,153.2251739501953,63.8514404296875
threshold,0.5,0.075,0.278019400277795,0.2748091518878937,0.9674161303940424,0.295134086246806,0.7852964373566418,0.4290285055981826,169.89671325683594,63.8514404296875
threshold,0.5,0.6,0.27750577895155737,0.25,0.9884211087448472,0.8819777922160398,0.29696535060197066,0.44432481054604944,21.4990291595459,63.8514404296875
top_k,0.2,64,0.2763786769195204,0.25531914830207825,0.9821443498144004,0.42745858058079084,0.42845311750826326,0.42795527123743415,64.0,63.8514404296875
threshold,0.2,0.2,0.2755081724481711,0.2613636255264282,0.9793372774978011,0.37999155818243785,0.5153130584749199,0.4374256725553841,86.59003448486328,63.8514404296875
top_k,0.2,128,0.27234001668027386,0.2530120611190796,0.9729372623593643,0.31641589100981987,0.6343041459039759,0.422214539937434,128.0,63.8514404296875
threshold,0.3,0.5,0.2710074097343004,0.24590164422988892,0.9867658806918881,0.6512820174889459,0.32513243026079774,0.43373570642946674,31.8758602142334,63.8514404296875
threshold,0.2,0.25,0.27086456422900657,0.2531645596027374,0.9814906201179567,0.41402261873401214,0.45110586772353184,0.43176946685905054,69.57049560546875,63.8514404296875
top_k,0.3,160,0.27076506676639556,0.2526315748691559,0.9683086289294295,0.29388620490468936,0.736424921643887,0.4201160597850757,160.0,63.8514404296875
top_k,0.3,32,0.27044526838931704,0.26229506731033325,0.9864567529940463,0.6309109646589298,0.31618942975829883,0.42125920191705574,32.0,63.8514404296875
threshold,0.2,0.3,0.26962623205238395,0.25,0.9830002971277175,0.45050139065294126,0.41188956866512105,0.4303310962949024,58.37882614135742,63.8514404296875
top_k,0.2,48,0.26818538037382716,0.25,0.9841351414192551,0.4882185492481927,0.3670158389963838,0.4190288485328783,48.0,63.8514404296875
threshold,0.2,0.35,0.2680105673783934,0.2469135820865631,0.9840932440521123,0.48701392524343,0.38254642769320096,0.4285049029881305,50.154911041259766,63.8514404296875
threshold,0.7,0.7,0.2662100227140718,0.23863635957241058,0.9884408651226829,0.9224344862252399,0.28222593042487065,0.4322129747648532,19.535839080810547,63.8514404296875
threshold,0.4,0.6,0.26530162601699,0.23728813230991364,0.9880433144930224,0.8410064806879352,0.2873076666861306,0.42829846669335275,21.813159942626953,63.8514404296875
threshold,0.2,0.4,0.265020742713513,0.24285714328289032,0.9848904478720856,0.5224360821375746,0.35788450419969026,0.42478111073095515,43.74016571044922,63.8514404296875
top_k,0.95,192,0.2648708839589601,0.25,0.9634150472163328,0.2760402991475433,0.8300476263710778,0.41430087030874685,192.0,63.8514404296875
top_k,1.0,192,0.26435978204935856,0.25,0.963360226793474,0.2754555479703828,0.8282892913449289,0.41342323424488303,192.0,63.8514404296875
top_k,0.9,192,0.26415868209738436,0.24873095750808716,0.9633649960164168,0.2755064196817728,0.8284422615576809,0.41349958611947546,192.0,63.8514404296875
top_k,0.8,192,0.26188586713225925,0.2461538463830948,0.9631900219445794,0.27364002958217365,0.8228300640747811,0.4106983754086211,192.0,63.8514404296875
threshold,0.2,0.45,0.26078684947935216,0.23853211104869843,0.9854997417440136,0.557933523940798,0.3362244155263121,0.4195922548120049,38.47844314575195,63.8514404296875
threshold,0.95,0.03,0.26058456815674746,0.2371794879436493,0.9554100603527215,0.23946310994318654,0.8549579208551857,0.37413550514319666,227.96954345703125,63.8514404296875
threshold,0.4,0.075,0.25921060853201366,0.2541436553001404,0.9646236734380743,0.27536986578093514,0.7780377540354118,0.406771600795111,180.40765380859375,63.8514404296875
top_k,0.7,192,0.2589215550731897,0.24242424964904785,0.9629552530990718,0.2711358285634266,0.8152999819889911,0.406939892807715,192.0,63.8514404296875
threshold,0.7,0.05,0.257531397039768,0.2539682686328888,0.9610819228399214,0.26245681073271243,0.826755477114916,0.39843033024933633,201.1360626220703,63.8514404296875
threshold,0.2,0.1,0.25655254039535663,0.2442748099565506,0.9675380276299034,0.2842085622364533,0.7127885565122134,0.40638153714865793,160.13795471191406,63.8514404296875
top_k,0.6,192,0.2553568947732602,0.2395833283662796,0.9626708176684018,0.2681018506362793,0.8061768713972842,0.40238628342677885,192.0,63.8514404296875
threshold,0.2,0.5,0.2552190128525459,0.23232322931289673,0.9859619589342212,0.5932555959217157,0.31641066087244013,0.4127060749365356,34.054927825927734,63.8514404296875
top_k,0.2,160,0.25282874895432966,0.23560209572315216,0.9671327847051738,0.2788353988342173,0.6987103624160411,0.3986006390630766,160.0,63.8514404296875
threshold,0.3,0.6,0.2512471361792664,0.22580644488334656,0.9872524824574647,0.7371710491112039,0.2832498439457104,0.40924992038632835,24.534212112426758,63.8514404296875
top_k,0.5,192,0.25113803827382464,0.234375,0.9623327669411004,0.2644959762117313,0.7953340795428658,0.3969743311976017,192.0,63.8514404296875
top_k,0.2,32,0.24874359430586884,0.23943662643432617,0.985841189901637,0.5915149267447356,0.2964455808468135,0.39495447047305676,32.0,63.8514404296875
threshold,0.1,0.35,0.2482396116112358,0.22972972691059113,0.9829993484113256,0.4451046267034862,0.3671943042445944,0.40241314494326985,52.67499923706055,63.8514404296875
threshold,0.8,0.04,0.24819744625402926,0.24137930572032928,0.9572756983168028,0.2459954810103067,0.842915217493213,0.3808454350997084,218.79000854492188,63.8514404296875
threshold,0.1,0.4,0.24787432119584427,0.22826087474822998,0.9839373981540133,0.4789889789059853,0.3464956251341573,0.4021094636195787,46.1894645690918,63.8514404296875
threshold,0.1,0.3,0.24615135433965435,0.22857142984867096,0.9817097736044741,0.409167520891509,0.3903224135080922,0.39952286429580397,60.910621643066406,63.8514404296875
threshold,0.1,0.45,0.24587114663663664,0.22480620443820953,0.9846490764733103,0.5119110456985001,0.3278151659274477,0.3996831397243516,40.88888168334961,63.8514404296875
top_k,0.4,192,0.24585647441265632,0.2291666716337204,0.9619091522516476,0.25997741952423464,0.7817468704843975,0.39019256065920405,192.0,63.8514404296875
top_k,0.1,48,0.24546948138090177,0.2266666740179062,0.9833780144565917,0.45591446550788567,0.34273140651176104,0.391302857716972,48.0,63.8514404296875
threshold,0.6,0.7,0.24458551011922458,0.21739129722118378,0.9880823785314814,0.9199289039058857,0.25794972214523454,0.40291996120421103,17.9040584564209,63.8514404296875
top_k,0.1,64,0.24368390267225698,0.2210526317358017,0.9809274287344759,0.3885171060232106,0.3894210406415538,0.3889685481635126,64.0,63.8514404296875
threshold,0.1,0.5,0.24250827582767923,0.2211538404226303,0.98520599863631,0.544738600819006,0.31037327199172976,0.395439023342418,36.380348205566406,63.8514404296875
threshold,0.3,0.075,0.24182255796625296,0.23465703427791595,0.961853203625512,0.25729521854757725,0.7670337677632547,0.3853334691245987,190.3502655029297,63.8514404296875
threshold,0.1,0.25,0.24153451905991014,0.22499999403953552,0.9798908919739209,0.37125361493295944,0.41808979680456737,0.3932821788899535,71.90673828125,63.8514404296875
threshold,0.05,0.4,0.24065110070081885,0.22093023359775543,0.9834841168465774,0.4600174707254774,0.34214831037820653,0.39242312265333135,47.49094009399414,63.8514404296875
threshold,0.2,0.6,0.24050120533687197,0.21739129722118378,0.9865822912495733,0.6655185086717859,0.27998647940700194,0.3941516683097275,26.862573623657227,63.8514404296875
threshold,0.05,0.35,0.24019855456689365,0.2222222238779068,0.9824824646441606,0.426950951040381,0.36158539644368926,0.39155894179517203,54.07588195800781,63.8514404296875
threshold,0.05,0.45,0.23960746622464926,0.21978022158145905,0.9842484745666058,0.4920856924177717,0.3246587160535659,0.3912115159446243,42.12665939331055,63.8514404296875
top_k,0.3,192,0.23893904904321164,0.2232142835855484,0.9613562044411004,0.2540793095450647,0.7640113724306555,0.3813402586399227,192.0,63.8514404296875
threshold,0.9,0.03,0.23841273167009633,0.2222222238779068,0.9516022076271464,0.22464184010035126,0.8585107774094247,0.35610390939482844,244.0202178955078,63.8514404296875
top_k,0.05,48,0.23738853256747056,0.21875,0.9830957072275573,0.44386935706908925,0.3336765568214435,0.3809647664516262,48.0,63.8514404296875
top_k,0.1,80,0.23718518610527828,0.2142857164144516,0.9782461254422556,0.3421723205377304,0.42871053512434587,0.3805840992960772,80.0,63.8514404296875
threshold,0.6,0.05,0.23716243351409383,0.23364485800266266,0.9571273267654125,0.24264454598729326,0.8250941877076098,0.3750067282475755,217.12193298339844,63.8514404296875
threshold,0.05,0.3,0.23708870766268417,0.21978022158145905,0.9811126591997388,0.3917542167944789,0.3829066478716169,0.3872799073359716,62.40938949584961,63.8514404296875
threshold,0.05,0.5,0.237037503230619,0.21666666865348816,0.9848422812844615,0.5234875509482629,0.30811819498438636,0.3879146821288051,37.582157135009766,63.8514404296875
threshold,0.5,0.7,0.23456710128158914,0.2083333283662796,0.9879004942145736,0.9146378622139614,0.24687007318720017,0.38879926533874143,17.234153747558594,63.8514404296875
threshold,0.0,0.4,0.2342031586214721,0.21568627655506134,0.9830397329604382,0.4425043962800377,0.33857078120900747,0.38362263570731336,48.854278564453125,63.8514404296875
top_k,0.05,64,0.23394841201732916,0.21111111342906952,0.9805386601416859,0.3760765110539306,0.37695150104077313,0.37651349769476417,64.0,63.8514404296875
threshold,0.0,0.45,0.23385490300905076,0.2142857164144516,0.9838520521402221,0.4736148060504657,0.3219619992384386,0.3833343778029321,43.406028747558594,63.8514404296875
threshold,0.1,0.2,0.23333127128306289,0.2183908075094223,0.977149293908851,0.3303114419460733,0.4534037105968059,0.3821909859596266,87.64601135253906,63.8514404296875
threshold,0.0,0.35,0.23294253653558086,0.2151898741722107,0.9819784654712361,0.4102718810377422,0.35678739525446923,0.38166499071407894,55.52754211425781,63.8514404296875
top_k,0.1,32,0.2328273025260392,0.22368420660495758,0.9853641394024379,0.560983694795988,0.28114444746912426,0.3745687692810876,32.0,63.8514404296875
threshold,0.0,0.5,0.23185417321292737,0.21212121844291687,0.9844815767481817,0.5037113937894386,0.30605967647622423,0.3807637785084275,38.796722412109375,63.8514404296875
threshold,0.1,0.6,0.2316841818130139,0.20987653732299805,0.9859683948210957,0.6096418692992656,0.27770344010270387,0.38158683556720285,29.085542678833008,63.8514404296875
threshold,0.05,0.25,0.2311158421948354,0.2150537669658661,0.9791730598185685,0.3541420792181709,0.40793372606653544,0.37913944237725,73.55001831054688,63.8514404296875
threshold,1.0,0.02,0.23081179178049274,0.19473683834075928,0.941286173273972,0.19328270986493823,0.8716538793986133,0.3164049870630476,287.9530944824219,63.8514404296875
top_k,0.0,48,0.23058519253544132,0.21212121844291687,0.982853758906652,0.4335462287104623,0.32591619699602686,0.37210461847889215,48.0,63.8514404296875
top_k,0.1,96,0.22997667360351484,0.20800000429153442,0.9754599761682442,0.3090390826025311,0.4646371521880909,0.37119154705358093,96.0,63.8514404296875
threshold,0.4,0.7,0.2292760424155517,0.20370370149612427,0.9877745969852767,0.9041247404321919,0.24134669711815632,0.3809916384345092,17.044477462768555,63.8514404296875
threshold,0.0,0.3,0.2291232338163929,0.21238937973976135,0.9805352498908719,0.375967586567921,0.3768429415349492,0.37640475512768223,64.00010681152344,63.8514404296875
top_k,0.2,192,0.22830481811442768,0.21359223127365112,0.9605064109638384,0.2450148457876035,0.7367547122638523,0.3677356681681851,192.0,63.8514404296875
threshold,0.05,0.6,0.22755890745359147,0.2068965584039688,0.9856667927519298,0.5851702779377054,0.2766803490023628,0.37571502918190164,30.19025421142578,63.8514404296875
threshold,0.3,0.7,0.2268037383613285,0.203125,0.9875837383241217,0.8647113443086855,0.24125623086330303,0.37725699088458614,17.814682006835938,63.8514404296875
top_k,0.0,64,0.22615724611184848,0.20353981852531433,0.9802206606635312,0.3659005277529801,0.3667518420163119,0.36632569028720463,64.0,63.8514404296875
top_k,0.05,32,0.22599211199203129,0.21739129722118378,0.9851514474437786,0.5473714094417896,0.2743224694326861,0.36547984741130085,32.0,63.8514404296875
top_k,0.05,80,0.22551527904994204,0.20183485746383667,0.9777168442595376,0.3286227222601481,0.4117341311908731,0.3655134423586797,80.0,63.8514404296875
threshold,0.7,0.04,0.2245516039333087,0.21969696879386902,0.9522595398817807,0.2249427969322353,0.8433593245624929,0.355157219046867,239.3928985595703,63.8514404296875
threshold,0.2,0.075,0.2242248136340282,0.2150000035762787,0.9590438364408838,0.23954741189240306,0.7483393274080677,0.3629216629121703,199.4700927734375,63.8514404296875
threshold,0.0,0.6,0.22355109389740485,0.203125,0.9853669983721053,0.5625632581536928,0.27564245433304574,0.3699958491932421,31.285669326782227,63.8514404296875
threshold,0.0,0.25,0.22215088327414162,0.2063492089509964,0.9784879327377514,0.338905598089828,0.3996906054084017,0.36679685878494905,75.30362701416016,63.8514404296875
threshold,0.05,0.2,0.22115596767704895,0.20652173459529877,0.976264256899681,0.31328853207720575,0.4384611525565352,0.36545369732809946,89.3629150390625,63.8514404296875
threshold,0.5,0.05,0.2205284505187354,0.2164948433637619,0.9533843585487449,0.2260750925249527,0.8213324363467095,0.3545569444986846,231.97274780273438,63.8514404296875
threshold,0.1,0.15,0.22043184177451278,0.20779220759868622,0.9726356731106903,0.2856656816056184,0.5033945406082457,0.36449067006808494,112.51777648925781,63.8514404296875
threshold,0.2,0.7,0.22012289840723545,0.19736842811107635,0.9869426239915914,0.7504808009458712,0.2432637593005478,0.3674279854688374,20.697053909301758,63.8514404296875
top_k,0.0,32,0.2195251810782623,0.21052631735801697,0.984947934957235,0.5343466103029985,0.26779491793477056,0.3567831900417411,32.0,63.8514404296875
top_k,0.1,128,0.2172865333540399,0.1986754983663559,0.9697582162942091,0.2655511539673371,0.532337985217814,0.3543423749810794,128.0,63.8514404296875
top_k,0.0,80,0.21699957446731835,0.19298245012760162,0.9773190756815169,0.3184398466628157,0.39897592199506055,0.35418745160827536,80.0,63.8514404296875
threshold,0.8,0.8,0.2164499220394628,0.19148936867713928,0.987775289291833,0.9507186928859024,0.22759582638045336,0.36726969416864025,15.285616874694824,63.8514404296875
top_k,0.05,96,0.2157238308916036,0.19200000166893005,0.9747335158219228,0.29354126188100615,0.44133633461987315,0.3525768786396811,96.0,63.8514404296875
threshold,0.1,0.7,0.21445008946409252,0.19354838132858276,0.9864027787236451,0.6772827704584258,0.24403107762580362,0.3587877131686166,23.006248474121094,63.8514404296875
threshold,0.1,0.125,0.2119309350215155,0.20114941895008087,0.9690860507305834,0.2616833795664415,0.5397438818083053,0.3524761632131769,131.69894409179688,63.8514404296875
threshold,0.05,0.7,0.21172119831219444,0.19117647409439087,0.9861425099199838,0.647102012893499,0.24427040199091554,0.3546617915904936,24.102872848510742,63.8514404296875
threshold,0.0,0.2,0.21121300651254582,0.19672131538391113,0.9754287454502639,0.298626272241594,0.42725073873921293,0.3515424610286547,91.35356903076172,63.8514404296875
threshold,0.0,0.7,0.20912408366052457,0.18918919563293457,0.9858881385425419,0.6201440109468345,0.24450725909453147,0.35073032935751186,25.175024032592773,63.8514404296875
threshold,0.8,0.03,0.20802226928764297,0.1985294073820114,0.9446095011536392,0.20149709943234756,0.8617511141741706,0.32662241556880556,273.0761413574219,63.8514404296875
threshold,0.95,0.02,0.20768088480992797,0.1837455779314041,0.9365493348933992,0.18194167011854057,0.8781625152250595,0.30143141941046053,308.1863708496094,63.8514404296875
top_k,0.95,256,0.20706998301522356,0.1953125,0.9485258152396878,0.21291636854749776,0.8536469825803115,0.3408244158405341,256.0,63.8514404296875
top_k,0.9,256,0.20674346203048716,0.1953125,0.9484939691381019,0.2126615997348107,0.8526255363209677,0.3404165964119443,256.0,63.8514404296875
threshold,0.6,0.04,0.20671244307617703,0.20270270109176636,0.947622201337926,0.20820722595770763,0.8419751908632372,0.33385689192077844,258.210693359375,63.8514404296875
top_k,1.0,256,0.20664346060968314,0.1953125,0.9484698153315851,0.21246836928267604,0.8518508162112239,0.3401072840917094,256.0,63.8514404296875
top_k,0.1,160,0.20644562010635367,0.19075144827365875,0.9639140720384459,0.23763587670009978,0.5954719172184423,0.3397051189088494,160.0,63.8514404296875
top_k,0.0,96,0.2063855734331821,0.18248175084590912,0.9742403884260292,0.28302121076861136,0.42551954358952004,0.3399410850869449,96.0,63.8514404296875
threshold,0.4,0.05,0.20629932815195826,0.20168067514896393,0.9498051080121305,0.21170817566535619,0.8151132925357938,0.33611714103649754,245.8391571044922,63.8514404296875
top_k,0.8,256,0.20552478362022908,0.19455252587795258,0.9483633283268458,0.21161647324476185,0.8484353038802621,0.338743617355048,256.0,63.8514404296875
threshold,0.05,0.15,0.20539607504191115,0.19230769574642181,0.9714583545298797,0.26769634877795184,0.47875482246819906,0.34338727802012087,114.19351196289062,63.8514404296875
threshold,0.1,0.1,0.20430227931961945,0.1945945918560028,0.9639939308817544,0.23864288708154355,0.597960561647407,0.3411390068000336,159.99070739746094,63.8514404296875
top_k,0.7,256,0.20389842923228052,0.19148936867713928,0.9481860978484549,0.2101986294176338,0.8427507333934797,0.33647401357854817,256.0,63.8514404296875
top_k,0.6,256,0.20190442237716033,0.1899224817752838,0.9479673546176745,0.20844868357139107,0.8357346641193563,0.33367279977395903,256.0,63.8514404296875
threshold,0.7,0.8,0.2008073985329066,0.1764705926179886,0.9875141615152221,0.9504116543592187,0.21000425191397812,0.34399819479386634,14.108701705932617,63.8514404296875
top_k,0.5,256,0.19945744369481253,0.1875,0.9476981755722247,0.20629525120779288,0.8271008937243559,0.3302257076955888,256.0,63.8514404296875
threshold,0.1,0.075,0.19901264345383218,0.18867924809455872,0.9559392389715052,0.21635591462561088,0.696582760585991,0.33016412683816543,205.57705688476562,63.8514404296875
top_k,0.05,128,0.19676991594819462,0.1753246784210205,0.9684778850619322,0.24506585425090585,0.49127206245790234,0.3270074918699621,128.0,63.8514404296875
top_k,0.4,256,0.19639606980785618,0.18390804529190063,0.947361201766233,0.20359946075985927,0.8162926435308815,0.3259104396355828,256.0,63.8514404296875
top_k,0.1,192,0.19621024775072657,0.1822916716337204,0.9578801845043126,0.21700176355266151,0.6525199375289389,0.3256916463865551,192.0,63.8514404296875
threshold,0.05,0.125,0.19428777540216943,0.1818181872367859,0.9676576428182272,0.24224344663995445,0.5050221107751066,0.32742923992573403,133.11563110351562,63.8514404296875
threshold,0.0,0.15,0.19414897715315932,0.18095238506793976,0.9703797024538217,0.2533052992981874,0.4621147885186809,0.327237456172203,116.48668670654297,63.8514404296875
threshold,0.6,0.8,0.1939066909772982,0.1702127605676651,0.987391507870346,0.9480446388990613,0.20226363018052954,0.3333974994204718,13.622591018676758,63.8514404296875
threshold,0.3,0.05,0.19353090058246303,0.1875,0.9463367547294281,0.1988004826791492,0.8060403495945055,0.3189384933645259,258.88690185546875,63.8514404296875
threshold,0.5,0.04,0.19246942379163143,0.1884615421295166,0.943292464853391,0.19438555647794312,0.8388606844347875,0.31563124934726355,275.54754638671875,63.8514404296875
top_k,0.3,256,0.1923078060665032,0.1796875,0.9469113307096112,0.2000004923068844,0.8018632758817787,0.3201494155819529,256.0,63.8514404296875
threshold,0.2,0.8,0.19033230747093452,0.16949152946472168,0.9871372005953631,0.890078117260282,0.19950358698700493,0.3259485294216446,14.311768531799316,63.8514404296875
threshold,0.5,0.8,0.19020512285453303,0.1666666716337204,0.9873152772262117,0.943897687945097,0.19806106143234398,0.3274187934719359,13.398151397705078,63.8514404296875
threshold,0.1,0.8,0.1887059013555803,0.16923077404499054,0.9865988296839718,0.7599703813853711,0.20511249478791008,0.3230384140872161,17.23320960998535,63.8514404296875
threshold,0.4,0.8,0.1883966989372829,0.1666666716337204,0.9872631234656435,0.9376374718170479,0.1959778703092219,0.32419496811707776,13.345744132995605,63.8514404296875
threshold,0.3,0.8,0.18830473193563202,0.1666666716337204,0.9872276363443916,0.9277949796498608,0.1959137215103259,0.32351403361766795,13.48290729522705,63.8514404296875
threshold,0.05,0.8,0.1878852031918416,0.16923077404499054,0.9863684069851782,0.7174483432520746,0.2071167335431602,0.32143882798469886,18.432968139648438,63.8514404296875
threshold,0.9,0.02,0.18765643152819067,0.17100371420383453,0.9310918438492819,0.1700928263080323,0.8817367547122639,0.28517375699436087,330.9967041015625,63.8514404296875
threshold,0.7,0.03,0.18746788090895325,0.18126888573169708,0.9382906653691645,0.1841491452636503,0.8624657975875117,0.3034971754028524,299.0493469238281,63.8514404296875
threshold,0.0,0.8,0.1869278967459556,0.16867469251155853,0.9861495227289884,0.682185625524047,0.2087665090634851,0.3196973351208764,19.540199279785156,63.8514404296875
top_k,0.2,256,0.18634053474236503,0.17374517023563385,0.9462560753746455,0.19475844962715957,0.7808463200383577,0.31175825173524374,256.0,63.8514404296875
top_k,0.0,128,0.18550385124556898,0.1627907007932663,0.9677378862762892,0.23322587368061756,0.4675370068663887,0.3112086268591106,128.0,63.8514404296875
threshold,0.0,0.125,0.18228892670512098,0.17010308802127838,0.9663959910424762,0.2278603831816534,0.4838127085349977,0.3098100811680831,135.57485961914062,63.8514404296875
threshold,0.2,0.05,0.18103321695509847,0.173728808760643,0.9428868885958751,0.18632731324027282,0.7911561834096402,0.30161942685144544,271.1167907714844,63.8514404296875
top_k,0.05,160,0.18087598353269088,0.16203702986240387,0.962009639266233,0.21325913721577483,0.5343882795209894,0.30485809454483354,160.0,63.8514404296875
threshold,0.4,0.04,0.1804489675965621,0.17573221027851105,0.9391808177545555,0.18247081874908308,0.8336810801341862,0.29940891599943764,291.7274169921875,63.8514404296875
threshold,0.05,0.1,0.18043088886397968,0.16931216418743134,0.962082600684963,0.21463426782946993,0.5386656885345535,0.3069590398531792,160.2473907470703,63.8514404296875
top_k,0.1,256,0.17268527342887954,0.16117216646671295,0.9447594624460104,0.18278554619807805,0.7328432803721946,0.2925927087336895,256.0,63.8514404296875
threshold,0.6,0.03,0.17239382156427027,0.16778524219989777,0.9325476619730675,0.17061330213631606,0.8616458443503413,0.2848281718345542,322.4679870605469,63.8514404296875
top_k,0.95,320,0.17010415656102723,0.15988372266292572,0.9334124810666977,0.17360775613086174,0.8700583836312004,0.28945824326444797,320.0,63.8514404296875
top_k,0.9,320,0.16994090391489153,0.15963855385780334,0.9333919682798469,0.17347647429501653,0.8694004472322672,0.28923935552335167,320.0,63.8514404296875
threshold,0.3,0.04,0.16974347848070556,0.16445623338222504,0.9352419908849381,0.17176808976578448,0.8253055497757671,0.2843544391029433,306.791259765625,63.8514404296875
top_k,1.0,320,0.16969498691911455,0.15937499701976776,0.9333488145045096,0.1732002901328572,0.8680163135330116,0.28877887043802036,320.0,63.8514404296875
top_k,0.8,320,0.1691965186170393,0.15937499701976776,0.9332894043455928,0.17282006511579057,0.8661107652376014,0.28814491681787024,320.0,63.8514404296875
top_k,0.7,320,0.16811927720354253,0.15868262946605682,0.93313907125896,0.17185793336134011,0.86128891385392,0.2865407432853107,320.0,63.8514404296875
top_k,0.05,192,0.16808582580779577,0.1513761430978775,0.9554345731330082,0.19091524225874776,0.574078292786632,0.28653914398465247,192.0,63.8514404296875
top_k,0.0,160,0.16749135132739928,0.14754098653793335,0.960955589713904,0.1997673029459644,0.5005802176618092,0.2855712544070181,160.0,63.8514404296875
threshold,0.0,0.1,0.1674593283434821,0.15584415197372437,0.9605698852186499,0.2001443462607514,0.5104130771438652,0.2875384544106746,162.8355255126953,63.8514404296875
top_k,0.6,320,0.16682864330945296,0.15644171833992004,0.9329586100166399,0.17070298141049203,0.8555007183843056,0.2846150783830161,320.0,63.8514404296875
threshold,0.1,0.05,0.16602880662046082,0.1572580635547638,0.9392907791125676,0.17204064402742653,0.7591788295804915,0.2805130658769014,281.7628479003906,63.8514404296875
top_k,0.5,320,0.16529224593258265,0.15615615248680115,0.9327430719088051,0.16932353752034868,0.8485874516725155,0.28231511544344673,320.0,63.8514404296875
threshold,0.05,0.075,0.16330761223161308,0.1535087674856186,0.9531709230015623,0.18463850081210326,0.586662971257226,0.28087738820021785,202.87901306152344,63.8514404296875
top_k,0.4,320,0.16329597772393933,0.15339232981204987,0.9324628159584558,0.16752989943811375,0.8395983956220912,0.27932456168071856,320.0,63.8514404296875
threshold,0.8,0.02,0.16162949279962074,0.15197569131851196,0.9212505394862942,0.1520440328197913,0.8852205279446149,0.2595143111886072,371.7515563964844,63.8514404296875
top_k,0.3,320,0.16063467470211767,0.15060241520404816,0.9320897396476068,0.1651422110486793,0.8276321773664944,0.2753435408895296,320.0,63.8514404296875
threshold,0.5,0.03,0.16058878846273264,0.15614618360996246,0.9272436578565615,0.1595520002540907,0.8593315530670939,0.2691339314024402,343.89764404296875,63.8514404296875
threshold,0.2,0.04,0.15952845164320614,0.15294118225574493,0.9314110869151394,0.16162625491904037,0.8119922067433546,0.2695907371667797,320.7825012207031,63.8514404296875
top_k,0.2,320,0.15669052657046104,0.1465517282485962,0.931537766194435,0.16160958094838,0.8099279312917018,0.2694535453863047,320.0,63.8514404296875
top_k,0.0,192,0.15248970010624063,0.13488371670246124,0.9539975754911582,0.17558726741234748,0.5279873807798685,0.263533831577206,192.0,63.8514404296875
threshold,0.4,0.03,0.15094999445620197,0.1458333283662796,0.922336665909061,0.1502279234426893,0.8551429654673857,0.25556011888917807,363.4617919921875,63.8514404296875
top_k,0.05,256,0.14921635383596185,0.13653136789798737,0.9421107488438993,0.16159583738118993,0.6478872428599508,0.25867342775677477,256.0,63.8514404296875
top_k,0.1,320,0.14894614748610582,0.1387283205986023,0.9304573064290356,0.1546946384498241,0.7752727763188952,0.25792418084341007,320.0,63.8514404296875
threshold,0.0,0.075,0.14847501546738404,0.13793103396892548,0.9512409774507037,0.16921670972210892,0.5442622600279787,0.25816673727639927,205.36936950683594,63.8514404296875
threshold,0.1,0.04,0.14767099901382766,0.14000000059604645,0.9274804010578034,0.1502602915952648,0.784524184508394,0.2522139289670799,333.3748474121094,63.8514404296875
threshold,0.7,0.02,0.14491757784364107,0.138225257396698,0.912563707587762,0.13890925332735737,0.8865150178095159,0.24018378080885391,407.4981384277344,63.8514404296875
threshold,0.05,0.05,0.1431889153743292,0.1352112740278244,0.9366311809129338,0.15252854888445797,0.6727259867606749,0.24867459462614583,281.6163024902344,63.8514404296875
threshold,0.3,0.03,0.14265266000224483,0.1371527761220932,0.9177458401093906,0.1420262757160284,0.8483547066713928,0.24331779712540644,381.39892578125,63.8514404296875
